"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.0993569599057493,0.0653632576639934,-3.87509037706194,19.0493319735733,0.00631822603958632,0.0426766372435141,-0.655593179612849,5.68706444208559,0.0385424416157891,0.837423963151466,0.0311925762953253,0.580980926756198,-0.954712957730087
-0.143315984364543,0.0672031624032673,-3.89073882358051,18.0955167893446,0.0064261683260848,0.043064426850255,-0.647002976298544,6.37715760777598,0.0380924213675186,0.83535917785483,0.0312595713448356,0.572060390004104,-0.958829741296635
-0.0819547709396048,0.0642933690968786,-3.94288780176661,19.0497016240604,0.00654511356764786,0.043142699839319,-0.68818988966098,5.58156029598378,0.035057402495916,0.807088273625372,0.0305879478145615,0.538399156760978,-0.956932971566637
-0.110678518027284,0.0614902840499011,-3.97086406168844,16.8539374783155,0.00665363158802383,0.0418698669690659,-0.720068837675656,5.9278907184009,0.0364935058966504,0.83567406774675,0.0310004826035277,0.500206677029422,-0.956181497755778
-0.122668072128094,0.0629873035527855,-4.01279194738721,15.7862610808926,0.00655851036011813,0.0437720531294503,-0.693585339363855,6.46392184091124,0.0349540317963152,0.795296284483416,0.0312371589663165,0.509305673887339,-0.96347459766787
-0.122921241125399,0.0612237982139512,-4.03923547518629,15.3967614611003,0.00638050713993651,0.0435749540813245,-0.734462660730145,6.03998173793075,0.0377930823739658,0.806104354202969,0.0309888447597533,0.528214560206517,-0.963480535053902
-0.106349587865253,0.0612690304875594,-4.02053936919367,15.6316061565724,0.0062807723239977,0.0433169466216577,-0.789148420226734,6.30776355122161,0.0317383091624839,0.822209644817243,0.0310622687735681,0.52127720811719,-0.959959398565624
-0.100220092979855,0.059123310811319,-4.01490826094926,14.2171485821256,0.00596455432970164,0.0429496750584223,-0.84250627670908,6.10202866914203,0.0426185581474206,0.804863553562017,0.0308577680282367,0.527165765162128,-0.963026982677863
-0.0930269763016677,0.0597143113648568,-4.03963398327186,14.5639340071525,0.00589655342125586,0.0430879649385471,-0.850793348716016,6.46013671819485,0.0319237534014393,0.861632258206075,0.0310588817762502,0.527708838584168,-0.960393653054665
-0.111906043220997,0.071284977378027,-4.03090450296333,14.8849691491657,0.00580348188155114,0.0433059745416244,-0.874493005161103,6.79599221632648,0.0321412484160279,0.866675667737431,0.0312105922434811,0.523675514214741,-0.963216668735631
-0.131967143970852,0.0735019194094454,-4.03894544485017,14.720774744142,0.00573952081824609,0.0432811006259256,-0.881385233861991,6.81792776642334,0.0346251852123085,0.865760336614394,0.0309956253580566,0.535084775003939,-0.963059735179476
-0.116356036835593,0.0755210182733134,-4.00890875896749,15.062287697761,0.00583714412841846,0.0430817659492225,-0.890095976694741,6.50951136711852,0.0376695354064642,0.86059394100389,0.030789967078464,0.534500860870753,-0.958956695975055
-0.133362778683974,0.0913408132341613,-4.04638325509225,15.2612620661587,0.00605862382636263,0.0428855612491385,-0.886357867942682,6.61867144687497,0.0340276112709418,0.813561967657939,0.0304638798250708,0.505177993932833,-0.962278533779224
